season_id,team_id,game_id,game_date,wl_home,pts_home,team_id_away,wl_away,pts_away,attendance,game_time,season,team_city_name_home,team_nickname_home,team_city_name_away,team_nickname_away
22017,1610612756,21700174,2017-11-10 00:00:00,L,112,1610612753,W,128,16507,2:13,2017,Orlando,Magic,Phoenix,Suns
22017,1610612741,21700171,2017-11-10 00:00:00,L,87,1610612754,W,105,22416,1:55,2017,Indiana,Pacers,Chicago,Bulls
22017,1610612759,21700183,2017-11-11 00:00:00,W,133,1610612741,L,94,18418,1:59,2017,San Antonio,Spurs,Chicago,Bulls
22017,1610612742,21700181,2017-11-11 00:00:00,L,104,1610612739,W,111,20378,2:15,2017,Cleveland,Cavaliers,Dallas,Mavericks
22017,1610612749,21700182,2017-11-11 00:00:00,W,98,1610612747,L,90,18717,2:13,2017,Milwaukee,Bucks,Los Angeles,Lakers
22017,1610612756,21700186,2017-11-11 00:00:00,W,118,1610612750,L,110,16910,2:15,2017,Phoenix,Suns,Minnesota,Timberwolves
22017,1610612752,21700179,2017-11-11 00:00:00,W,118,1610612758,L,91,19812,2:05,2017,New York,Knicks,Sacramento,Kings
22017,1610612764,21700177,2017-11-11 00:00:00,W,113,1610612737,L,94,17260,2:09,2017,Washington,Wizards,Atlanta,Hawks
22017,1610612762,21700187,2017-11-11 00:00:00,W,114,1610612751,L,106,17413,2:24,2017,Utah,Jazz,Brooklyn,Nets
22017,1610612765,21700189,2017-11-12 00:00:00,W,112,1610612748,L,103,16236,2:06,2017,Miami,Heat,Detroit,Pistons
22017,1610612760,21700191,2017-11-12 00:00:00,W,112,1610612742,L,99,18203,2:15,2017,Oklahoma City,Thunder,Dallas,Mavericks
22017,1610612738,21700188,2017-11-12 00:00:00,W,95,1610612761,L,94,18624,2:14,2017,Boston,Celtics,Toronto,Raptors
22017,1610612754,21700190,2017-11-12 00:00:00,L,95,1610612745,W,118,15581,2:02,2017,Indiana,Pacers,Houston,Rockets
22017,1610612744,21700199,2017-11-13 00:00:00,W,110,1610612753,L,100,19596,2:04,2017,Golden State,Warriors,Orlando,Magic
22017,1610612756,21700196,2017-11-13 00:00:00,L,93,1610612747,W,100,17533,2:09,2017,Los Angeles,Lakers,Phoenix,Suns
22017,1610612757,21700198,2017-11-13 00:00:00,W,99,1610612743,L,82,18895,2:03,2017,Portland,Trail Blazers,Denver,Nuggets
22017,1610612740,21700195,2017-11-13 00:00:00,W,106,1610612737,L,105,14631,2:07,2017,Atlanta,Hawks,New Orleans,Pelicans
22017,1610612746,21700200,2017-11-13 00:00:00,L,105,1610612755,W,109,19068,2:27,2017,LA,Clippers,Philadelphia,76ers
22017,1610612752,21700193,2017-11-13 00:00:00,L,101,1610612739,W,104,19812,2:21,2017,Cleveland,Cavaliers,New York,Knicks
22017,1610612762,21700197,2017-11-13 00:00:00,L,98,1610612750,W,109,17236,2:02,2017,Minnesota,Timberwolves,Utah,Jazz
22017,1610612764,21700192,2017-11-13 00:00:00,W,110,1610612758,L,92,14660,1:58,2017,Washington,Wizards,Sacramento,Kings
22017,1610612742,21700203,2017-11-14 00:00:00,L,91,1610612759,W,97,19535,2:11,2017,San Antonio,Spurs,Dallas,Mavericks
22017,1610612751,21700201,2017-11-14 00:00:00,L,102,1610612738,W,109,17732,2:10,2017,Brooklyn,Nets,Boston,Celtics
22017,1610612745,21700202,2017-11-14 00:00:00,L,113,1610612761,W,129,18055,2:23,2017,Toronto,Raptors,Houston,Rockets
22017,1610612763,21700208,2017-11-15 00:00:00,L,113,1610612754,W,116,16033,2:19,2017,Indiana,Pacers,Memphis,Grizzlies
22017,1610612757,21700213,2017-11-15 00:00:00,W,99,1610612753,L,94,19206,1:58,2017,Portland,Trail Blazers,Orlando,Magic
22017,1610612760,21700212,2017-11-15 00:00:00,W,92,1610612741,L,79,18203,2:10,2017,Chicago,Bulls,Oklahoma City,Thunder
22017,1610612752,21700206,2017-11-15 00:00:00,W,106,1610612762,L,101,18695,2:15,2017,Utah,Jazz,New York,Knicks
22017,1610612749,21700209,2017-11-15 00:00:00,W,99,1610612765,L,95,14594,2:15,2017,Milwaukee,Bucks,Detroit,Pistons
22017,1610612766,21700207,2017-11-15 00:00:00,L,107,1610612739,W,115,19427,2:15,2017,Cleveland,Cavaliers,Charlotte,Hornets
22017,1610612740,21700211,2017-11-15 00:00:00,L,116,1610612761,W,125,15654,2:05,2017,New Orleans,Pelicans,Toronto,Raptors
22017,1610612750,21700210,2017-11-15 00:00:00,W,98,1610612759,L,86,18978,1:58,2017,San Antonio,Spurs,Minnesota,Timberwolves
22017,1610612747,21700214,2017-11-15 00:00:00,L,109,1610612755,W,115,18997,2:19,2017,Philadelphia,76ers,Los Angeles,Lakers
22017,1610612748,21700205,2017-11-15 00:00:00,L,93,1610612764,W,102,19600,2:11,2017,Washington,Wizards,Miami,Heat
22017,1610612737,21700204,2017-11-15 00:00:00,W,126,1610612758,L,80,13860,2:04,2017,Atlanta,Hawks,Sacramento,Kings
22017,1610612738,21700215,2017-11-16 00:00:00,W,92,1610612744,L,88,18624,2:25,2017,Golden State,Warriors,Boston,Celtics
22017,1610612758,21700225,2017-11-17 00:00:00,W,86,1610612757,L,82,17583,2:06,2017,Portland,Trail Blazers,Sacramento,Kings
22017,1610612747,21700227,2017-11-17 00:00:00,L,113,1610612756,W,122,18997,2:09,2017,Los Angeles,Lakers,Phoenix,Suns
22017,1610612761,21700221,2017-11-17 00:00:00,W,107,1610612752,L,84,19800,1:57,2017,New York,Knicks,Toronto,Raptors
22017,1610612754,21700217,2017-11-17 00:00:00,W,107,1610612765,L,100,17188,2:09,2017,Indiana,Pacers,Detroit,Pistons
22017,1610612741,21700222,2017-11-17 00:00:00,W,123,1610612766,L,120,20493,2:09,2017,Charlotte,Hornets,Chicago,Bulls
22017,1610612743,21700226,2017-11-17 00:00:00,W,146,1610612740,L,114,16816,2:08,2017,New Orleans,Pelicans,Denver,Nuggets
22017,1610612759,21700223,2017-11-17 00:00:00,W,104,1610612760,L,101,18418,2:24,2017,Oklahoma City,Thunder,San Antonio,Spurs
22017,1610612739,21700220,2017-11-17 00:00:00,W,118,1610612746,L,113,20562,2:30,2017,Cleveland,Cavaliers,LA,Clippers
22017,1610612751,21700219,2017-11-17 00:00:00,W,118,1610612762,L,107,14495,2:04,2017,Brooklyn,Nets,Utah,Jazz
22017,1610612742,21700224,2017-11-17 00:00:00,L,87,1610612750,W,111,19459,2:04,2017,Minnesota,Timberwolves,Dallas,Mavericks
22017,1610612763,21700232,2017-11-18 00:00:00,L,83,1610612745,W,105,17266,2:08,2017,Houston,Rockets,Memphis,Grizzlies
22017,1610612737,21700230,2017-11-18 00:00:00,L,99,1610612738,W,110,16381,2:10,2017,Atlanta,Hawks,Boston,Celtics
22017,1610612766,21700228,2017-11-18 00:00:00,W,102,1610612746,L,87,17640,2:10,2017,Charlotte,Hornets,LA,Clippers
22017,1610612753,21700229,2017-11-18 00:00:00,L,85,1610612762,W,125,19157,2:05,2017,Orlando,Magic,Utah,Jazz
22017,1610612755,21700231,2017-11-18 00:00:00,L,116,1610612744,W,124,20848,2:14,2017,Golden State,Warriors,Philadelphia,76ers
22017,1610612757,21700234,2017-11-18 00:00:00,W,102,1610612758,L,90,19522,2:05,2017,Portland,Trail Blazers,Sacramento,Kings
22017,1610612742,21700233,2017-11-18 00:00:00,W,111,1610612749,L,79,19949,2:07,2017,Dallas,Mavericks,Milwaukee,Bucks
22017,1610612750,21700238,2017-11-19 00:00:00,L,97,1610612765,W,100,16069,2:10,2017,Minnesota,Timberwolves,Detroit,Pistons
22017,1610612761,21700237,2017-11-19 00:00:00,W,100,1610612764,L,91,19800,2:06,2017,Washington,Wizards,Toronto,Raptors
22017,1610612748,21700235,2017-11-19 00:00:00,L,95,1610612754,W,120,19600,1:56,2017,Indiana,Pacers,Miami,Heat
22017,1610612756,21700239,2017-11-19 00:00:00,W,113,1610612741,L,105,16264,2:11,2017,Chicago,Bulls,Phoenix,Suns
22017,1610612740,21700248,2017-11-20 00:00:00,W,114,1610612760,L,107,16765,2:30,2017,New Orleans,Pelicans,Oklahoma City,Thunder
22017,1610612765,21700242,2017-11-20 00:00:00,L,88,1610612739,W,116,20491,1:59,2017,Detroit,Pistons,Cleveland,Cavaliers
22017,1610612749,21700247,2017-11-20 00:00:00,L,88,1610612764,W,99,16122,1:60,2017,Milwaukee,Bucks,Washington,Wizards
22017,1610612753,21700243,2017-11-20 00:00:00,L,97,1610612754,W,105,17239,2:15,2017,Orlando,Magic,Indiana,Pacers
22017,1610612758,21700251,2017-11-20 00:00:00,L,98,1610612743,W,114,17583,2:01,2017,Sacramento,Kings,Denver,Nuggets
22017,1610612752,21700245,2017-11-20 00:00:00,W,107,1610612746,L,85,18848,2:14,2017,New York,Knicks,LA,Clippers
22017,1610612755,21700244,2017-11-20 00:00:00,W,107,1610612762,L,86,20587,2:12,2017,Philadelphia,76ers,Utah,Jazz
22017,1610612766,21700241,2017-11-20 00:00:00,W,118,1610612750,L,102,15978,2:15,2017,Minnesota,Timberwolves,Charlotte,Hornets
22017,1610612759,21700250,2017-11-20 00:00:00,W,96,1610612737,L,85,18418,1:59,2017,San Antonio,Spurs,Atlanta,Hawks
22017,1610612763,21700246,2017-11-20 00:00:00,L,92,1610612757,W,100,15785,2:18,2017,Memphis,Grizzlies,Portland,Trail Blazers
22017,1610612742,21700249,2017-11-20 00:00:00,L,102,1610612738,W,110,20302,2:25,2017,Dallas,Mavericks,Boston,Celtics
22017,1610612747,21700252,2017-11-21 00:00:00,W,103,1610612741,L,94,18997,2:11,2017,Chicago,Bulls,Los Angeles,Lakers
22017,1610612739,21700254,2017-11-22 00:00:00,W,119,1610612751,L,109,20562,2:07,2017,Brooklyn,Nets,Cleveland,Cavaliers
22017,1610612762,21700265,2017-11-22 00:00:00,W,110,1610612741,L,80,17434,2:03,2017,Chicago,Bulls,Utah,Jazz
22017,1610612748,21700257,2017-11-22 00:00:00,W,104,1610612738,L,98,19704,2:13,2017,Miami,Heat,Boston,Celtics
22017,1610612763,21700260,2017-11-22 00:00:00,L,94,1610612742,W,95,16101,2:13,2017,Memphis,Grizzlies,Dallas,Mavericks
22017,1610612737,21700256,2017-11-22 00:00:00,L,103,1610612746,W,116,12675,2:04,2017,LA,Clippers,Atlanta,Hawks
22017,1610612745,21700259,2017-11-22 00:00:00,W,125,1610612743,L,95,18055,0:00,2017,Houston,Rockets,Denver,Nuggets
22017,1610612758,21700266,2017-11-22 00:00:00,W,113,1610612747,L,102,17583,2:12,2017,Sacramento,Kings,Los Angeles,Lakers
22017,1610612752,21700258,2017-11-22 00:00:00,W,108,1610612761,L,100,19812,2:14,2017,Toronto,Raptors,New York,Knicks
22017,1610612740,21700262,2017-11-22 00:00:00,W,107,1610612759,L,90,17539,2:03,2017,New Orleans,Pelicans,San Antonio,Spurs
22017,1610612766,21700253,2017-11-22 00:00:00,W,129,1610612764,L,124,16041,2:32,2017,Washington,Wizards,Charlotte,Hornets
22017,1610612755,21700255,2017-11-22 00:00:00,W,101,1610612757,L,81,20605,2:15,2017,Portland,Trail Blazers,Philadelphia,76ers
22017,1610612756,21700264,2017-11-22 00:00:00,L,107,1610612749,W,113,16270,2:41,2017,Milwaukee,Bucks,Phoenix,Suns
22017,1610612750,21700261,2017-11-22 00:00:00,W,124,1610612753,L,118,16402,2:20,2017,Minnesota,Timberwolves,Orlando,Magic
22017,1610612738,21700269,2017-11-24 00:00:00,W,118,1610612753,L,103,18624,2:03,2017,Boston,Celtics,Orlando,Magic
22017,1610612751,21700267,2017-11-24 00:00:00,L,125,1610612757,W,127,15246,2:11,2017,Portland,Trail Blazers,Brooklyn,Nets
22017,1610612744,21700276,2017-11-24 00:00:00,W,143,1610612741,L,94,19596,2:04,2017,Chicago,Bulls,Golden State,Warriors
22017,1610612756,21700275,2017-11-24 00:00:00,L,91,1610612740,W,115,16574,2:03,2017,New Orleans,Pelicans,Phoenix,Suns
22017,1610612739,21700270,2017-11-24 00:00:00,W,100,1610612766,L,99,20562,2:07,2017,Charlotte,Hornets,Cleveland,Cavaliers
22017,1610612743,21700274,2017-11-24 00:00:00,W,104,1610612763,L,92,16736,2:13,2017,Memphis,Grizzlies,Denver,Nuggets
22017,1610612754,21700271,2017-11-24 00:00:00,W,107,1610612761,L,104,16523,2:14,2017,Indiana,Pacers,Toronto,Raptors
22017,1610612750,21700272,2017-11-24 00:00:00,L,97,1610612748,W,109,18978,2:03,2017,Minnesota,Timberwolves,Miami,Heat
22017,1610612737,21700268,2017-11-24 00:00:00,W,116,1610612752,L,104,14355,2:02,2017,Atlanta,Hawks,New York,Knicks
22017,1610612742,21700283,2017-11-25 00:00:00,W,97,1610612760,L,81,20340,2:03,2017,Oklahoma City,Thunder,Dallas,Mavericks
22017,1610612766,21700277,2017-11-25 00:00:00,L,86,1610612759,W,106,18597,2:14,2017,San Antonio,Spurs,Charlotte,Hornets
22017,1610612737,21700280,2017-11-25 00:00:00,L,78,1610612761,W,112,12278,2:02,2017,Atlanta,Hawks,Toronto,Raptors
22017,1610612754,21700281,2017-11-25 00:00:00,L,98,1610612738,W,108,16303,1:54,2017,Indiana,Pacers,Boston,Celtics
22017,1610612744,21700284,2017-11-25 00:00:00,W,110,1610612740,L,95,19596,2:16,2017,Golden State,Warriors,New Orleans,Pelicans
22017,1610612755,21700278,2017-11-25 00:00:00,W,130,1610612753,L,111,20585,2:09,2017,Philadelphia,76ers,Orlando,Magic
22017,1610612764,21700279,2017-11-25 00:00:00,L,105,1610612757,W,108,18092,2:08,2017,Washington,Wizards,Portland,Trail Blazers
22017,1610612745,21700282,2017-11-25 00:00:00,W,117,1610612752,L,102,18055,2:07,2017,New York,Knicks,Houston,Rockets
22017,1610612750,21700288,2017-11-26 00:00:00,W,119,1610612756,L,108,16448,1:59,2017,Minnesota,Timberwolves,Phoenix,Suns
22017,1610612763,21700289,2017-11-26 00:00:00,L,88,1610612751,W,98,14889,2:09,2017,Brooklyn,Nets,Memphis,Grizzlies
22017,1610612741,21700287,2017-11-26 00:00:00,L,93,1610612748,W,100,20928,1:60,2017,Chicago,Bulls,Miami,Heat
22017,1610612746,21700297,2017-11-27 00:00:00,W,120,1610612747,L,115,18086,2:22,2017,LA,Clippers,Los Angeles,Lakers
22017,1610612738,21700292,2017-11-27 00:00:00,L,108,1610612765,W,118,18624,2:07,2017,Boston,Celtics,Detroit,Pistons
22017,1610612752,21700293,2017-11-27 00:00:00,L,91,1610612757,W,103,18409,2:16,2017,New York,Knicks,Portland,Trail Blazers
22017,1610612745,21700294,2017-11-27 00:00:00,W,117,1610612751,L,103,16189,2:03,2017,Brooklyn,Nets,Houston,Rockets
22017,1610612744,21700296,2017-11-27 00:00:00,L,106,1610612758,W,110,19596,2:13,2017,Sacramento,Kings,Golden State,Warriors
22017,1610612759,21700295,2017-11-27 00:00:00,W,115,1610612742,L,108,17918,2:05,2017,San Antonio,Spurs,Dallas,Mavericks
22017,1610612754,21700290,2017-11-27 00:00:00,W,121,1610612753,L,109,12501,2:10,2017,Indiana,Pacers,Orlando,Magic
22017,1610612739,21700298,2017-11-28 00:00:00,W,108,1610612748,L,97,20562,2:08,2017,Cleveland,Cavaliers,Miami,Heat
22017,1610612741,21700299,2017-11-28 00:00:00,L,99,1610612756,W,104,18324,1:60,2017,Phoenix,Suns,Chicago,Bulls
22017,1610612758,21700302,2017-11-28 00:00:00,L,87,1610612749,W,112,17583,2:07,2017,Sacramento,Kings,Milwaukee,Bucks
22017,1610612762,21700301,2017-11-28 00:00:00,W,106,1610612743,L,77,16790,2:07,2017,Denver,Nuggets,Utah,Jazz
22017,1610612750,21700300,2017-11-28 00:00:00,L,89,1610612764,W,92,13442,2:04,2017,Washington,Wizards,Minnesota,Timberwolves
22017,1610612742,21700310,2017-11-29 00:00:00,L,104,1610612751,W,109,19327,2:15,2017,Dallas,Mavericks,Brooklyn,Nets
22017,1610612740,21700309,2017-11-29 00:00:00,L,102,1610612750,W,120,15555,2:02,2017,New Orleans,Pelicans,Minnesota,Timberwolves
22017,1610612745,21700308,2017-11-29 00:00:00,W,118,1610612754,L,97,16760,1:57,2017,Indiana,Pacers,Houston,Rockets
22017,1610612752,21700306,2017-11-29 00:00:00,W,115,1610612748,L,86,17693,2:08,2017,New York,Knicks,Miami,Heat
22017,1610612747,21700312,2017-11-29 00:00:00,L,123,1610612744,W,127,18997,2:32,2017,Golden State,Warriors,Los Angeles,Lakers
22017,1610612755,21700305,2017-11-29 00:00:00,W,118,1610612764,L,113,20492,2:35,2017,Washington,Wizards,Philadelphia,76ers
22017,1610612759,21700311,2017-11-29 00:00:00,W,104,1610612763,L,95,18013,2:04,2017,San Antonio,Spurs,Memphis,Grizzlies
22017,1610612761,21700307,2017-11-29 00:00:00,W,126,1610612766,L,113,19800,2:10,2017,Toronto,Raptors,Charlotte,Hornets
22017,1610612737,21700313,2017-11-30 00:00:00,L,114,1610612739,W,121,16379,2:18,2017,Atlanta,Hawks,Cleveland,Cavaliers
22017,1610612738,21700314,2017-11-30 00:00:00,W,108,1610612755,L,97,18624,2:13,2017,Boston,Celtics,Philadelphia,76ers
22017,1610612743,21700315,2017-11-30 00:00:00,W,111,1610612741,L,110,15156,2:15,2017,Denver,Nuggets,Chicago,Bulls
22017,1610612762,21700325,2017-12-01 00:00:00,W,114,1610612740,L,108,17725,2:10,2017,New Orleans,Pelicans,Utah,Jazz
22017,1610612760,21700324,2017-12-01 00:00:00,W,111,1610612750,L,107,18203,2:15,2017,Minnesota,Timberwolves,Oklahoma City,Thunder
22017,1610612748,21700321,2017-12-01 00:00:00,W,105,1610612766,L,100,19600,2:16,2017,Miami,Heat,Charlotte,Hornets
22017,1610612764,21700320,2017-12-01 00:00:00,W,109,1610612765,L,91,17885,2:09,2017,Washington,Wizards,Detroit,Pistons
22017,1610612753,21700318,2017-12-01 00:00:00,L,112,1610612744,W,133,18846,2:09,2017,Golden State,Warriors,Orlando,Magic
22017,1610612761,21700319,2017-12-01 00:00:00,W,120,1610612754,L,115,19800,2:09,2017,Toronto,Raptors,Indiana,Pacers
22017,1610612763,21700323,2017-12-01 00:00:00,L,79,1610612759,W,95,16413,2:08,2017,San Antonio,Spurs,Memphis,Grizzlies
22017,1610612741,21700322,2017-12-01 00:00:00,L,106,1610612758,W,107,19268,2:02,2017,Chicago,Bulls,Sacramento,Kings
22017,1610612742,21700327,2017-12-02 00:00:00,W,108,1610612746,L,82,19245,2:10,2017,Dallas,Mavericks,LA,Clippers
22017,1610612743,21700332,2017-12-02 00:00:00,W,115,1610612747,L,100,19520,2:19,2017,Los Angeles,Lakers,Denver,Nuggets
22017,1610612738,21700326,2017-12-02 00:00:00,W,116,1610612756,L,111,18624,2:07,2017,Boston,Celtics,Phoenix,Suns
22017,1610612755,21700330,2017-12-02 00:00:00,W,108,1610612765,L,103,20562,2:26,2017,Philadelphia,76ers,Detroit,Pistons
22017,1610612751,21700328,2017-12-02 00:00:00,L,102,1610612737,W,114,13949,2:00,2017,Brooklyn,Nets,Atlanta,Hawks
22017,1610612757,21700333,2017-12-02 00:00:00,L,116,1610612740,W,123,18730,2:01,2017,Portland,Trail Blazers,New Orleans,Pelicans
22017,1610612749,21700331,2017-12-02 00:00:00,W,109,1610612758,L,104,15581,2:15,2017,Milwaukee,Bucks,Sacramento,Kings
22017,1610612750,21700336,2017-12-03 00:00:00,W,112,1610612746,L,106,13172,2:14,2017,Minnesota,Timberwolves,LA,Clippers
22017,1610612752,21700334,2017-12-03 00:00:00,L,100,1610612753,W,105,19082,2:14,2017,New York,Knicks,Orlando,Magic
22017,1610612747,21700338,2017-12-03 00:00:00,L,95,1610612745,W,118,18997,2:08,2017,Los Angeles,Lakers,Houston,Rockets
22017,1610612748,21700335,2017-12-03 00:00:00,L,95,1610612744,W,123,19600,2:04,2017,Golden State,Warriors,Miami,Heat
22017,1610612760,21700337,2017-12-03 00:00:00,W,90,1610612759,L,87,18203,2:19,2017,Oklahoma City,Thunder,San Antonio,Spurs
22017,1610612763,21700345,2017-12-04 00:00:00,W,95,1610612750,L,92,14012,2:06,2017,Minnesota,Timberwolves,Memphis,Grizzlies
22017,1610612741,21700344,2017-12-04 00:00:00,L,91,1610612739,W,113,21323,1:57,2017,Chicago,Bulls,Cleveland,Cavaliers
22017,1610612737,21700342,2017-12-04 00:00:00,L,90,1610612751,W,110,12056,2:06,2017,Brooklyn,Nets,Atlanta,Hawks
22017,1610612755,21700341,2017-12-04 00:00:00,L,101,1610612756,W,115,20564,2:07,2017,Philadelphia,76ers,Phoenix,Suns
22017,1610612754,21700340,2017-12-04 00:00:00,W,115,1610612752,L,97,12018,1:57,2017,Indiana,Pacers,New York,Knicks
22017,1610612742,21700347,2017-12-04 00:00:00,W,122,1610612743,L,105,19419,2:04,2017,Dallas,Mavericks,Denver,Nuggets
22017,1610612759,21700348,2017-12-04 00:00:00,W,96,1610612765,L,93,18288,2:11,2017,Detroit,Pistons,San Antonio,Spurs
22017,1610612766,21700339,2017-12-04 00:00:00,W,104,1610612753,L,94,14419,2:21,2017,Charlotte,Hornets,Orlando,Magic
22017,1610612762,21700349,2017-12-04 00:00:00,W,116,1610612764,L,69,17227,2:06,2017,Washington,Wizards,Utah,Jazz
22017,1610612740,21700346,2017-12-04 00:00:00,L,115,1610612744,W,125,17004,2:19,2017,Golden State,Warriors,New Orleans,Pelicans
22017,1610612761,21700350,2017-12-05 00:00:00,W,126,1610612756,L,113,19800,2:17,2017,Toronto,Raptors,Phoenix,Suns
22017,1610612757,21700352,2017-12-05 00:00:00,L,92,1610612764,W,106,19241,2:03,2017,Washington,Wizards,Portland,Trail Blazers
22017,1610612760,21700351,2017-12-05 00:00:00,W,100,1610612762,L,94,18203,2:10,2017,Oklahoma City,Thunder,Utah,Jazz
22017,1610612746,21700362,2017-12-06 00:00:00,L,107,1610612750,W,113,15951,2:08,2017,LA,Clippers,Minnesota,Timberwolves
22017,1610612749,21700359,2017-12-06 00:00:00,W,104,1610612765,L,100,15841,2:17,2017,Detroit,Pistons,Milwaukee,Bucks
22017,1610612766,21700358,2017-12-06 00:00:00,L,87,1610612744,W,101,19334,2:08,2017,Charlotte,Hornets,Golden State,Warriors
22017,1610612740,21700360,2017-12-06 00:00:00,W,123,1610612743,L,114,15353,2:12,2017,New Orleans,Pelicans,Denver,Nuggets
22017,1610612752,21700357,2017-12-06 00:00:00,W,99,1610612763,L,88,19812,2:11,2017,Memphis,Grizzlies,New York,Knicks
22017,1610612754,21700354,2017-12-06 00:00:00,W,98,1610612741,L,96,13013,2:01,2017,Chicago,Bulls,Indiana,Pacers
22017,1610612739,21700353,2017-12-06 00:00:00,W,101,1610612758,L,95,20562,2:04,2017,Cleveland,Cavaliers,Sacramento,Kings
22017,1610612753,21700355,2017-12-06 00:00:00,W,110,1610612737,L,106,16167,2:29,2017,Atlanta,Hawks,Orlando,Magic
22017,1610612759,21700361,2017-12-06 00:00:00,W,117,1610612748,L,105,18252,2:02,2017,San Antonio,Spurs,Miami,Heat
22017,1610612751,21700365,2017-12-07 00:00:00,W,100,1610612760,L,95,20562,2:15,2017,Oklahoma City,Thunder,Brooklyn,Nets
22017,1610612755,21700363,2017-12-07 00:00:00,L,104,1610612747,W,107,20495,2:25,2017,Philadelphia,76ers,Los Angeles,Lakers
22017,1610612756,21700364,2017-12-07 00:00:00,L,99,1610612764,W,109,15925,2:10,2017,Phoenix,Suns,Washington,Wizards
22017,1610612763,21700371,2017-12-08 00:00:00,L,107,1610612761,W,116,15417,2:16,2017,Memphis,Grizzlies,Toronto,Raptors
22017,1610612754,21700369,2017-12-08 00:00:00,W,106,1610612739,L,102,17032,2:17,2017,Cleveland,Cavaliers,Indiana,Pacers
22017,1610612765,21700368,2017-12-08 00:00:00,L,98,1610612744,W,102,20491,2:18,2017,Golden State,Warriors,Detroit,Pistons
22017,1610612759,21700374,2017-12-08 00:00:00,W,105,1610612738,L,102,18418,2:14,2017,San Antonio,Spurs,Boston,Celtics
22017,1610612766,21700367,2017-12-08 00:00:00,L,111,1610612741,W,119,14077,2:30,2017,Charlotte,Hornets,Chicago,Bulls
22017,1610612740,21700373,2017-12-08 00:00:00,L,109,1610612758,W,116,15019,2:21,2017,New Orleans,Pelicans,Sacramento,Kings
22017,1610612753,21700370,2017-12-08 00:00:00,L,89,1610612743,W,103,16024,2:07,2017,Denver,Nuggets,Orlando,Magic
22017,1610612749,21700381,2017-12-09 00:00:00,W,117,1610612762,L,100,16675,2:16,2017,Milwaukee,Bucks,Utah,Jazz
22017,1610612739,21700379,2017-12-09 00:00:00,W,105,1610612755,L,98,20562,2:13,2017,Philadelphia,76ers,Cleveland,Cavaliers
22017,1610612757,21700384,2017-12-09 00:00:00,L,117,1610612745,W,124,19503,2:10,2017,Houston,Rockets,Portland,Trail Blazers
22017,1610612751,21700376,2017-12-09 00:00:00,L,89,1610612748,W,101,19777,2:04,2017,Brooklyn,Nets,Miami,Heat
22017,1610612741,21700380,2017-12-09 00:00:00,W,104,1610612752,L,102,20149,2:08,2017,Chicago,Bulls,New York,Knicks
22017,1610612763,21700382,2017-12-09 00:00:00,L,101,1610612760,W,102,17794,2:29,2017,Memphis,Grizzlies,Oklahoma City,Thunder
22017,1610612737,21700378,2017-12-09 00:00:00,W,117,1610612753,L,110,12719,2:03,2017,Orlando,Magic,Atlanta,Hawks
22017,1610612756,21700383,2017-12-09 00:00:00,L,101,1610612759,W,104,16575,2:18,2017,San Antonio,Spurs,Phoenix,Suns
22017,1610612765,21700386,2017-12-10 00:00:00,L,81,1610612738,W,91,18776,2:06,2017,Detroit,Pistons,Boston,Celtics
22017,1610612752,21700390,2017-12-10 00:00:00,W,111,1610612737,L,107,19189,2:36,2017,New York,Knicks,Atlanta,Hawks
22017,1610612750,21700388,2017-12-10 00:00:00,W,97,1610612742,L,92,13094,2:13,2017,Dallas,Mavericks,Minnesota,Timberwolves
22017,1610612758,21700385,2017-12-10 00:00:00,L,87,1610612761,W,102,17583,2:08,2017,Toronto,Raptors,Sacramento,Kings
22017,1610612754,21700387,2017-12-10 00:00:00,W,126,1610612743,L,116,14587,2:22,2017,Denver,Nuggets,Indiana,Pacers
22017,1610612740,21700389,2017-12-10 00:00:00,W,131,1610612755,L,124,16878,2:23,2017,New Orleans,Pelicans,Philadelphia,76ers
22017,1610612763,21700393,2017-12-11 00:00:00,L,82,1610612748,W,107,14857,2:12,2017,Memphis,Grizzlies,Miami,Heat
22017,1610612745,21700392,2017-12-11 00:00:00,W,130,1610612740,L,123,18055,2:04,2017,New Orleans,Pelicans,Houston,Rockets
22017,1610612760,21700394,2017-12-11 00:00:00,L,103,1610612766,W,116,18203,2:04,2017,Oklahoma City,Thunder,Charlotte,Hornets
22017,1610612746,21700396,2017-12-11 00:00:00,W,96,1610612761,L,91,16658,2:18,2017,Toronto,Raptors,LA,Clippers
22017,1610612744,21700395,2017-12-11 00:00:00,W,111,1610612757,L,104,19596,2:03,2017,Portland,Trail Blazers,Golden State,Warriors
22017,1610612741,21700391,2017-12-11 00:00:00,W,108,1610612738,L,85,19617,1:59,2017,Boston,Celtics,Chicago,Bulls
22017,1610612750,21700401,2017-12-12 00:00:00,L,112,1610612755,W,118,14659,2:38,2017,Philadelphia,76ers,Minnesota,Timberwolves
22017,1610612739,21700397,2017-12-12 00:00:00,W,123,1610612737,L,114,20562,1:57,2017,Cleveland,Cavaliers,Atlanta,Hawks
22017,1610612742,21700402,2017-12-12 00:00:00,W,95,1610612759,L,89,19874,2:01,2017,Dallas,Mavericks,San Antonio,Spurs
22017,1610612765,21700398,2017-12-12 00:00:00,L,84,1610612743,W,103,15480,2:01,2017,Detroit,Pistons,Denver,Nuggets
